Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-12-16,1868.0069580078125,1912.4476474658973,1865.5102900607292,1873.9989610808127,2595973
2020-12-17,1825.064208984375,1891.9749077542535,1825.064208984375,1879.9909020044247,1492491
2020-12-18,1818.0736083984375,1854.025627020983,1813.541692802283,1825.0642786861547,1385818
2020-12-21,1758.1534423828125,1853.0268175752958,1722.7007600740424,1756.156108168234,3184996
2020-12-22,1770.1375732421875,1776.1295763109904,1738.1802235419054,1758.1535671045817,2367290
2020-12-23,1755.656982421875,1776.62899415729,1743.6729757159237,1761.6489857748506,1613227
2020-12-24,1757.6541748046875,1770.6368476867676,1727.194826889038,1762.1481769561767,304455
2020-12-29,1811.0828857421875,1838.5462325069573,1779.6248703570875,1779.6248703570875,884504
2020-12-30,1809.08544921875,1825.064122797276,1805.0907808241184,1813.5794511627105,339932
2020-12-31,1787.1148681640625,1807.5875447761682,1772.134860886912,1787.6142017399675,239771
2021-01-04,1817.07470703125,1849.0320527993183,1799.0987000367118,1819.5713746693805,1133328
2021-01-05,1792.607421875,1817.0747655161908,1774.1320807581826,1786.6154193506268,986992
2021-01-06,1832.054931640625,1833.5529324023917,1763.8539607609998,1808.586253039614,1072079
2021-01-07,1857.021484375,1864.5114876730977,1808.0867961607623,1837.0481422467396,1118459
2021-01-08,1832.054931640625,1877.9936216681358,1828.559596529836,1873.4996193828358,1239336
2021-01-11,1804.0921630859375,1860.0175221409127,1799.098827456029,1844.0388481252055,734007
2021-01-12,1759.152099609375,1807.5874540408565,1752.1614298976149,1801.5954514307764,925997
2021-01-13,1725.1973876953125,1777.1280760658806,1712.2147156026706,1762.6474033471645,2264620
2021-01-14,1729.6915283203125,1742.6742014543565,1716.7088551862687,1728.1935275740768,703630
2021-01-15,1713.7127685546875,1733.1867772882636,1678.2600859884337,1724.1987732573823,1170253
2021-01-18,1736.1827392578125,1736.1827392578125,1702.2280581334146,1706.722060046938,617102
2021-01-19,1735.6834716796875,1769.13882052967,1723.6994661214849,1750.164145062516,1706790
2021-01-20,1802.59423828125,1842.5409250021642,1747.6675440399931,1769.1388881524845,3603164
2021-01-21,1775.1307373046875,1843.0400988443323,1747.66739256439,1798.5994137191235,1171863
